"regulator","gene_name","gene_id","effect","evidence","source","category","regulator_label","Use","regulator_id"
"RpoD","bluR","b1162","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bolA","b0435","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bssS","b1060","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","btuB","b3966","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","btuD","b1709","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","btuE","b1710","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","btuF","b0158","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cadA","b4131","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cadB","b4132","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cadC","b4133","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","caiA","b0039","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","caiB","b0038","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","caiC","b0037","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","caiD","b0036","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","caiE","b0035","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","caiF","b0034","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","caiT","b0040","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","can","b0126","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","carA","b0032","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","carB","b0033","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cas1","b2755","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cas2","b2754","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cas3","b2761","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","casA","b2760","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","casB","b2759","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","casC","b2758","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","casD","b2757","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","casE","b2756","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cbl","b1987","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cbpA","b1000","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cbpM","b0999","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ccmA","b2201","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ccmB","b2200","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ccmC","b2199","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ccmD","b2198","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ccmE","b2197","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ccmF","b2196","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ccmG","b2195","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ccmH","b2194","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ccp","b3518","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cdd","b2143","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cecR","b0796","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cedA","b1731","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cfa","b1661","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","chiA","b3338","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","chiX","b4585","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cho","b1741","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","chpB","b4225","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","chpS","b4224","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cirA","b2155","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","clpA","b0882","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","clpB","b2592","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","clpP","b0437","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","clpX","b0438","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cmk","b0910","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cmoM","b0921","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","coaD","b3634","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cobS","b1992","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cobT","b1991","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cobU","b1993","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","codA","b0337","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","codB","b0336","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","copA","b0484","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","corA","b3816","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cpdB","b4213","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cpxA","b3911","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cpxP","b4484","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cpxQ","b4716","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cpxR","b3912","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","creA","b4397","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","creB","b4398","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","creC","b4399","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","creD","b4400","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","crp","b3357","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","crr","b2417","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","csgA","b1042","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","csgB","b1041","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","csgC","b1043","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","csgD","b1040","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","csgE","b1039","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","csgF","b1038","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","csgG","b1037","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","csiE","b2535","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cspA","b3556","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cspB","b1557","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cspC","b1823","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cspD","b0880","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cspE","b0623","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","csqR","b3884","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","csrA","b2696","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","csrB","b4408","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cstA","b0598","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cusA","b0575","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cusB","b0574","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cusC","b0572","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cusF","b0573","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cusR","b0571","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cusS","b0570","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cutA","b4137","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cvpA","b2313","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cyaA","b3806","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cyaR","b4438","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cydA","b0733","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cydB","b0734","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cydC","b0886","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cydD","b0887","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cynR","b0338","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cynS","b0340","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cynT","b0339","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cynX","b0341","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cyoA","b0432","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cyoB","b0431","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cyoC","b0430","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cyoD","b0429","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cyoE","b0428","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cysA","b2422","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cysB","b1275","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cysC","b2750","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cysD","b2752","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cysG","b3368","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cysH","b2762","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cysI","b2763","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cysJ","b2764","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cysK","b2414","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cysM","b2421","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cysN","b2751","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cysP","b2425","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cysT","b1910","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cysU","b2424","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cysW","b2423","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","cytR","b3934","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dacC","b0839","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dadA","b1189","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dadX","b1190","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dam","b3387","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","damX","b3388","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dapA","b2478","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dapB","b0031","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dapD","b0166","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dapE","b2472","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dapF","b3809","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dctA","b3528","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dctR","b3507","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dcuA","b4138","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dcuB","b4123","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dcuD","b3227","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dcuR","b4124","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dcuS","b4125","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ddlB","b0092","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","deaD","b3162","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","decR","b0447","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","def","b3287","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","degQ","b3234","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","degS","b3235","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","deoA","b4382","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","deoB","b4383","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","deoC","b4381","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","deoD","b4384","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dgcN","b2604","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dgcT","b1025","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dgcZ","b1535","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dgoA","b4477","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dgoD","b4478","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dgoK","b3693","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dgoR","b4479","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dgoT","b3691","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dicB","b1575","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dicC","b1569","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dinB","b0231","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dinF","b4044","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dinG","b0799","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dinI","b1061","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dinJ","b0226","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dinQ","b4613","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dkgA","b3012","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dksA","b0145","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dmsA","b0894","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dmsB","b0895","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dmsC","b0896","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dmsD","b1591","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dnaA","b3702","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dnaG","b3066","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dnaN","b3701","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dppA","b3544","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dppB","b3543","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dppC","b3542","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dppD","b3541","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dppF","b3540","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dps","b0812","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dsbA","b3860","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dsbC","b2893","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dsdA","b2366","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dsdC","b2364","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dsdX","b2365","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dsrA","b1954","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dtpA","b1634","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dusB","b3260","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dut","b3640","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","dxs","b0420","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ebgA","b3076","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ebgC","b3077","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ecpA","b0293","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","eda","b1850","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","edd","b1851","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","efeU","b4490","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","efp","b4147","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","emrA","b2685","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","emrB","b2686","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","eno","b2779","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","entA","b0596","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","entB","b0595","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","entC","b0593","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","entD","b0583","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","entE","b0594","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","entF","b0586","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","entH","b0597","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","entS","b0591","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","envZ","b3404","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","epd","b2927","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","eptB","b3546","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","era","b2566","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","esrE","b4707","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","evgA","b2369","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","evgS","b2370","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","exbB","b3006","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","exbD","b3005","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","exuR","b3094","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fabA","b0954","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fabB","b2323","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fabD","b1092","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fabF","b1095","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fabG","b1093","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fabH","b1091","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fadA","b3845","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fadB","b3846","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fadD","b1805","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fadI","b2342","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fadJ","b2341","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fadR","b1187","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fau","b2912","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fbaA","b2925","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fdnG","b1474","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fdnH","b1475","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fdnI","b1476","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fdx","b2525","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","feaB","b1385","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","feaR","b1384","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fecI","b4293","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fecR","b4292","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","feoA","b3408","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","feoB","b3409","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","feoC","b3410","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fepA","b0584","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fepB","b0592","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fepC","b0588","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fepD","b0590","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fepE","b0587","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fepG","b0589","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fes","b0585","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fhuA","b0150","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fhuB","b0153","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fhuC","b0151","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fhuD","b0152","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fhuF","b4367","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fimA","b4314","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fimB","b4312","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fimC","b4316","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fimD","b4317","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fimE","b4313","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fimF","b4318","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fimG","b4319","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fimH","b4320","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fimI","b4315","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fis","b3261","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fiu","b0805","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fixA","b0041","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fixB","b0042","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fixC","b0043","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fixX","b0044","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fkpB","b0028","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","fldB","b2895","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","flgA","b1072","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","flgB","b1073","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","flgC","b1074","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","flgD","b1075","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","flgE","b1076","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","flgF","b1077","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","flgG","b1078","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","flgH","b1079","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
