Start	End	Gene	Strand	Name	Parent	Product	Bnb	JWnb	ECKnb
3616452	3617057	CDS	C	yigP	yigP	conserved hypothetical protein	b3834	JW3811	ECK3828
3617071	3617826	CDS	C	ubiE	ubiE	bifunctional 2-octaprenyl-6-methoxy-1%2C4-benzoquinone methylase and S-adenosylmethionine:2-DMK methyltransferase	b3833	JW5581	ECK3827
3617921	3619348	CDS	C	rmuC	rmuC	predicted recombination limiting protein	b3832	JW3809	ECK3826
3619489	3620250	CDS	C	udp	udp	uridine phosphorylase	b3831	JW3808	ECK3825
3620512	3621327	CDS	D	ysgA	ysgA	predicted hydrolase	b3830	JW5853	ECK3824
3621367	3623628	CDS	C	metE	metE	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase	b3829	JW3805	ECK3823
3623865	3624818	CDS	D	metR	metR	DNA-binding transcriptional activator%2C homocysteine-binding	b3828	JW3804	ECK3822
3624706	3625605	CDS	C	yigM	yigM	predicted inner membrane protein	b3827	JW3803	ECK3821
3625681	3626481	CDS	C	yigL	yigL	predicted hydrolase	b3826	JW5854	ECK3820
3626489	3627511	CDS	C	pldB	pldB	lysophospholipase L(2)	b3825	JW5584	ECK3819
3627622	3628242	CDS	D	rhtB	rhtB	neutral amino-acid efflux system	b3824	JW5585	ECK3818
3628304	3628924	CDS	C	rhtC	rhtC	threonine efflux system	b3823	JW5586	ECK3817
3628988	3630817	CDS	C	recQ	recQ	ATP-dependent DNA helicase	b3822	JW5855	ECK3816
3630950	3631819	CDS	C	pldA	pldA	outer membrane phospholipase A	b3821	JW3794	ECK3815
3631984	3632451	CDS	D	yigI	yigI	conserved hypothetical protein	b3820	JW5588	ECK3814
3632503	3633393	CDS	D	rarD	rarD	predicted chloramphenical resistance permease	b3819	JW5589	ECK3813
3633488	3633868	CDS	D	yigG	yigG	predicted inner membrane protein	b3818	JW5590	ECK3812
3633882	3634262	CDS	D	yigF	yigF	conserved inner membrane protein	b3817	JW3790	ECK3811
3634305	3635255	CDS	C	corA	corA	magnesium/nickel/cobalt transporter	b3816	JW3789	ECK3810
3635625	3636389	CDS	D	yigE	yigE	hypothetical protein	b4482	JW5591	ECK3809
3636536	3638698	CDS	C	uvrD	uvrD	DNA-dependent ATPase I and helicase II	b3813	JW3786	ECK3808
3638782	3639498	CDS	C	yigB	yigB	predicted hydrolase	b3812	JW3785	ECK3807
3639498	3640394	CDS	C	xerC	xerC	site-specific tyrosine recombinase	b3811	JW3784	ECK3806
3640391	3641098	CDS	C	yigA	yigA	conserved hypothetical protein	b3810	JW3783	ECK3805
3641095	3641919	CDS	C	dapF	dapF	diaminopimelate epimerase	b3809	JW5592	ECK3804
3641956	3642159	CDS	C	yifL	yifL	predicted lipoprotein	b4558	JW3781	ECK3803
3642346	3642831	CDS	C	yzcX	yzcX	hypothetical protein	b3808	JW3780	ECK3802
3642622	3642942	CDS	D	cyaY	cyaY	frataxin%2C iron-binding and oxidizing protein	b3807	JW3779	ECK3801
3642982	3645528	CDS	C	cyaA	cyaA	adenylate cyclase	b3806	JW3778	ECK3800
3645915	3646856	CDS	D	hemC	hemC	hydroxymethylbilane synthase	b3805	JW5932	ECK3799
3646853	3647593	CDS	D	hemD	hemD	uroporphyrinogen III synthase	b3804	JW3776	ECK3798
3647615	3648796	CDS	D	hemX	hemX	uroporphyrinogen III methylase	b3803	JW3775	ECK3797
3648799	3649995	CDS	D	hemY	hemY	predicted protoheme IX synthesis protein	b3802	JW3774	ECK3796
3650078	3650249	transcript	C	ryiA	ryiA	ryiA	b4456	JWR0257	ECK3795
3650674	3652329	CDS	D	aslA	aslA	acrylsulfatase-like enzyme	b3801	JW3773	ECK3794
3652488	3653723	CDS	C	aslB	aslB	predicted regulator of arylsulfatase activity	b3800	JW5594	ECK3793
3653870	3653946	tRNA	C	proM	proM	proM	b3799	JWR0091	ECK3792
3653989	3654075	tRNA	C	leuT	leuT	leuT	b3798	JWR0090	ECK3791
3654096	3654172	tRNA	C	hisR	hisR	hisR	b3797	JWR0089	ECK3790
3654230	3654306	tRNA	C	argX	argX	argX	b3796	JWR0088	ECK3789
3654409	3655794	CDS	C	yifK	yifK	predicted transporter	b3795	JW5595	ECK3788
3655985	3656725	CDS	C	rffM	rffM	UDP-N-acetyl-D-mannosaminuronic acid transferase	b3794	JW3770	ECK3787
3656728	3658080	CDS	C	wzyE	wzyE	predicted Wzy protein involved in ECA polysaccharide chain elongation	b3793	JW3769	ECK3786
3658077	3659156	CDS	C	rffT	rffT	TDP-Fuc4NAc:lipidII transferase	b4481	JW5596	ECK3785
3659153	3660403	CDS	C	wzxE	wzxE	O-antigen translocase	b3792	JW3766	ECK3784
3660405	3661535	CDS	C	rffA	rffA	TDP-4-oxo-6-deoxy-D-glucose transaminase	b3791	JW3765	ECK3783
3661540	3662085	CDS	C	rffC	rffC	TDP-fucosamine acetyltransferase	b3790	JW5597	ECK3782
3662192	3663073	CDS	C	rffH	rffH	glucose-1-phosphate thymidylyltransferase	b3789	JW3763	ECK3781
3663092	3664159	CDS	C	rffG	rffG	dTDP-glucose 4%2C6-dehydratase	b3788	JW5598	ECK3780
3664159	3665421	CDS	C	rffD	rffD	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase	b3787	JW5599	ECK3779
3665418	3666548	CDS	C	rffE	rffE	UDP-N-acetyl glucosamine-2-epimerase	b3786	JW5600	ECK3778
3666604	3667650	CDS	C	wzzE	wzzE	Entobacterial Common Antigen (ECA) polysaccharide chain length modulation protein	b3785	JW5601	ECK3777
3667662	3668765	CDS	C	rfe	rfe	UDP-GlcNAc:undecaprenylphosphate GlcNAc-1-phosphate transferase	b3784	JW3758	ECK3776
3669005	3670264	CDS	C	rho	rho	transcription termination factor	b3783	JW3756	ECK3775
3670349	3670450	CDS	C	rhoL	rhoL	rho operon leader peptide	b3782	JW3755	ECK3774
3670591	3670920	CDS	C	trxA	trxA	thioredoxin 1	b3781	JW5856	ECK3773
3671051	3672316	CDS	D	rhlB	rhlB	ATP-dependent RNA helicase	b3780	JW3753	ECK3772
3672452	3673936	CDS	D	gpp	gpp	guanosine pentaphosphatase/exopolyphosphatase	b3779	JW5603	ECK3771
3673983	3676004	CDS	C	rep	rep	DNA helicase and single-stranded DNA-dependent ATPase	b3778	JW5604	ECK3770
3676221	3676439	CDS	D	yifN	yifN	yifN	b3777	JW3750	ECK3769
3676394	3676669	CDS	D	yifO	yifO	conserved hypothetical protein	b3776	JW3749	ECK3768
3676868	3677149	CDS	D	ppiC	ppiC	peptidyl-prolyl cis-trans isomerase C	b3775	JW3748	ECK3767
3677236	3678711	CDS	C	ilvC	ilvC	ketol-acid reductoisomerase%2C NAD(P)-binding	b3774	JW3747	ECK3766
3678861	3679754	CDS	D	ilvY	ilvY	DNA-binding transcriptional dual regulator	b3773	JW3746	ECK3765
3679806	3681350	CDS	C	ilvA	ilvA	threonine deaminase	b3772	JW3745	ECK3764
3681353	3683203	CDS	C	ilvD	ilvD	dihydroxyacid dehydratase	b3771	JW5605	ECK3763
3683268	3684197	CDS	C	ilvE	ilvE	branched-chain amino-acid aminotransferase	b3770	JW5606	ECK3762
3684217	3684480	CDS	C	ilvM	ilvM	acetolactate synthase II%2C small subunit	b3769	JW3742	ECK3761
3686261	3686359	CDS	C	ilvL	ilvL	ilv operon leader peptide	b3766	JW3739	ECK3759
3686682	3688232	CDS	D	yifB	yifB	predicted bifunctional protein%2C enzyme and transcriptional regulator	b3765	JW3738	ECK3758
3688257	3688595	CDS	C	yifE	yifE	conserved hypothetical protein	b3764	JW3737	ECK3757
3688714	3689553	CDS	D	hdfR	hdfR	DNA-binding transcriptional regulator	b4480	JW5607	ECK3756
3689649	3689724	tRNA	C	trpT	trpT	trpT	b3761	JWR0087	ECK3755
3689733	3689809	tRNA	C	aspT	aspT	aspT	b3760	JWR0086	ECK3754
3689862	3689981	rRNA	C	rrfC	rrfC	rrfC	b3759	JWR0085	ECK3753
3690074	3692977	rRNA	C	rrlC	rrlC	rrlC	b3758	JWR0084	ECK3752
3693171	3693246	tRNA	C	gltU	gltU	gltU	b3757	JWR0083	ECK3751
3693332	3694873	rRNA	C	rrsC	rrsC	rrsC	b3756	JWR0082	ECK3750
3695354	3696046	CDS	D	yieP	yieP	predicted transcriptional regulator	b3755	JW5608	ECK3749
3696069	3697496	CDS	D	hsrA	hsrA	predicted multidrug or homocysteine efflux system	b3754	JW3733	ECK3748
3697462	3698454	CDS	C	rbsR	rbsR	DNA-binding transcriptional repressor	b3753	JW3732	ECK3747
3698458	3699387	CDS	C	rbsK	rbsK	ribokinase	b3752	JW3731	ECK3746
3699513	3700403	CDS	C	rbsB	rbsB	D-ribose transporter subunit	b3751	JW3730	ECK3745
3700428	3701393	CDS	C	rbsC	rbsC	D-ribose transporter subunit	b3750	JW3729	ECK3744
3701398	3702903	CDS	C	rbsA	rbsA	fused D-ribose transporter subunits and ATP-binding components ABC superfamily	b3749	JW3728	ECK3743
3702911	3703330	CDS	C	rbsD	rbsD	predicted cytoplasmic sugar-binding protein	b3748	JW5857	ECK3742
3703497	3705365	CDS	C	trkD	trkD	potassium transporter	b3747	JW5609	ECK3741
3705588	3707084	CDS	D	yieN	yieN	fused predicted transcriptional regulators	b3746	JW3725	ECK3740
3707078	3708529	CDS	D	yieM	yieM	predicted von Willibrand factor containing protein	b3745	JW5610	ECK3739
3708534	3709526	CDS	C	asnA	asnA	asparagine synthetase A	b3744	JW3722	ECK3738
3709678	3710136	CDS	D	asnC	asnC	DNA-binding transcriptional dual regulator	b3743	JW3721	ECK3737
3710226	3710669	CDS	D	mioC	mioC	FMN-binding protein MioC	b3742	JW3720	ECK3736
3711048	3712937	CDS	D	gidA	gidA	glucose-inhibited cell-division protein	b3741	JW3719	ECK3734
3713001	3713624	CDS	D	gidB	gidB	methyltransferase%2C glucose-inhibited cell-division protein	b3740	JW3718	ECK3733
3714241	3714621	CDS	D	atpI	atpI	ATP synthase%2C membrane-bound accesory subunit	b3739	JW5611	ECK3732
3714630	3715445	CDS	D	atpB	atpB	F0 sector of membrane-bound ATP synthase%2C subunit a	b3738	JW3716	ECK3731
3715492	3715731	CDS	D	atpE	atpE	F0 sector of membrane-bound ATP synthase%2C subunit c	b3737	JW3715	ECK3730
3715793	3716263	CDS	D	atpF	atpF	F0 sector of membrane-bound ATP synthase%2C subunit b	b3736	JW3714	ECK3729
3716278	3716811	CDS	D	atpH	atpH	F1 sector of membrane-bound ATP synthase%2C delta subunit	b3735	JW3713	ECK3728
3716824	3718365	CDS	D	atpA	atpA	F1 sector of membrane-bound ATP synthase%2C alpha subunit	b3734	JW3712	ECK3727
3718416	3719279	CDS	D	atpG	atpG	F1 sector of membrane-bound ATP synthase%2C gamma subunit	b3733	JW3711	ECK3726
3719306	3720688	CDS	D	atpD	atpD	F1 sector of membrane-bound ATP synthase%2C beta subunit	b3732	JW3710	ECK3725
3720709	3721128	CDS	D	atpC	atpC	F1 sector of membrane-bound ATP synthase%2C epsilon subunit	b3731	JW3709	ECK3724
3721481	3722851	CDS	D	glmU	glmU	fused N-acetyl glucosamine-1-phosphate uridyltransferase and glucosamine-1-phosphate acetyl transferase	b3730	JW3708	ECK3723
3723013	3724842	CDS	D	glmS	glmS	L-glutamine:D-fructose-6-phosphate aminotransferase	b3729	JW3707	ECK3722
3725156	3726196	CDS	D	pstS	pstS	phosphate transporter subunit	b3728	JW3706	ECK3721
3726283	3727242	CDS	D	pstC	pstC	phosphate transporter subunit	b3727	JW3705	ECK3720
3727242	3728132	CDS	D	pstA	pstA	phosphate transporter subunit	b3726	JW3704	ECK3719
3728315	3729088	CDS	D	pstB	pstB	phosphate transporter subunit	b3725	JW3703	ECK3718
3729103	3729828	CDS	D	phoU	phoU	DNA-binding transcriptional regulator	b3724	JW3702	ECK3717
3730114	3730950	CDS	D	bglG	bglG	transcriptional antiterminator of the bgl operon	b3723	JW3701	ECK3716
3731084	3732961	CDS	D	bglF	bglF	fused beta-glucoside-specific PTS enzyme IIABC components	b3722	JW3700	ECK3715
3732980	3734392	CDS	D	bglB	bglB	cryptic phospho-beta-glucosidase B	b3721	JW3699	ECK3714
3734461	3736077	CDS	D	bglH	bglH	carbohydrate-specific outer membrane porin%2C cryptic	b3720	JW3698	ECK3713
3736077	3737273	CDS	D	yieL	yieL	predicted xylanase	b3719	JW5612	ECK3712
3737288	3738010	CDS	D	yieK	yieK	predicted 6-phosphogluconolactonase	b3718	JW5613	ECK3711
3738072	3738659	CDS	C	cbrC	cbrC	conserved hypothetical protein	b3717	JW3695	ECK3710
3738708	3739175	CDS	C	yieI	yieI	predicted inner membrane protein	b3716	JW3694	ECK3709
3739242	3739907	CDS	C	yieH	yieH	predicted hydrolase	b3715	JW3693	ECK3708
3740072	3741409	CDS	D	yieG	yieG	predicted inner membrane protein	b3714	JW3692	ECK3707
3741463	3742029	CDS	C	yieF	yieF	chromate reductase%2C Class I%2C flavoprotein	b3713	JW3691	ECK3706
3742051	3742812	CDS	C	yieE	yieE	predicted phosphopantetheinyl transferase	b3712	JW3690	ECK3705
3744293	3745252	CDS	C	yidZ	yidZ	predicted DNA-binding transcriptional regulator	b3711	JW3689	ECK3704
3745227	3746402	CDS	C	mdtL	mdtL	multidrug efflux system protein	b3710	JW3688	ECK3703
3749071	3750486	CDS	C	tnaA	tnaA	tryptophanase/L-cysteine desulfhydrase%2C PLP-dependent	b3708	JW3686	ECK3701
3751906	3751980	CDS	C	tnaC	tnaC	tryptophanase leader peptide	b3707	JW3685	ECK3700
3752223	3753587	CDS	C	trmE	trmE	GTPase	b3706	JW3684	ECK3699
3753693	3755339	CDS	C	yidC	yidC	cytoplasmic insertase into membrane protein%2C Sec system	b3705	JW3683	ECK3698
3755342	3755599	CDS	C	yidD	yidD	hypothetical protein	b4557	JW3682	ECK3697
3755563	3755922	CDS	C	rnpA	rnpA	protein C5 component of RNase P	b3704	JW3681	ECK3696
3755939	3756079	CDS	C	rpmH	rpmH	50S ribosomal subunit protein L34	b3703	JW3680	ECK3695
3756686	3758089	CDS	D	dnaA	dnaA	chromosomal replication initiator protein DnaA%2C DNA-binding transcriptional dual regulator	b3702	JW3679	ECK3694
3758094	3759194	CDS	D	dnaN	dnaN	DNA polymerase III%2C beta subunit	b3701	JW3678	ECK3693
3759194	3760267	CDS	D	recF	recF	gap repair protein	b3700	JW3677	ECK3692
3760296	3762710	CDS	D	gyrB	gyrB	DNA gyrase%2C subunit B	b3699	JW5625	ECK3691
3762950	3763348	CDS	D	yidB	yidB	conserved hypothetical protein	b3698	JW3675	ECK3690
3763463	3764275	CDS	D	yidA	yidA	predicted hydrolase	b3697	JW3674	ECK3689
3764321	3764977	CDS	C	yidX	yidX	predicted lipoproteinC	b3696	JW5858	ECK3688
3765255	3765944	CDS	D	dgoR	dgoR	predicted DNA-binding transcriptional regulator	b4479	JW5627	ECK3687
3765941	3766819	CDS	D	dgoK	dgoK	2-oxo-3-deoxygalactonate kinase	b3693	JW3670	ECK3686
3766803	3767420	CDS	D	dgoA	dgoA	2-oxo-3-deoxygalactonate 6-phosphate aldolase	b4477	JW5628	ECK3685
3767417	3768565	CDS	D	dgoD	dgoD	galactonate dehydratase	b4478	JW5629	ECK3684
3768685	3769977	CDS	D	dgoT	dgoT	D-galactonate transporter	b3691	JW5859	ECK3683
3769974	3771038	CDS	C	cbrA	cbrA	predicted oxidoreductase%2C FAD/NAD(P)-binding domain	b3690	JW5631	ECK3682
3771139	3772353	CDS	D	yidR	yidR	conserved hypothetical protein	b3689	JW5860	ECK3681
3772355	3772687	CDS	C	yidQ	yidQ	conserved outer membrane protein	b3688	JW5633	ECK3680
3772993	3773406	CDS	D	ibpA	ibpA	heat shock chaperone	b3687	JW3664	ECK3679
3773518	3773946	CDS	D	ibpB	ibpB	heat shock chaperone	b3686	JW3663	ECK3678
3774142	3775803	CDS	D	yidE	yidE	predicted transporter	b3685	JW3662	ECK3677
3775800	3776516	CDS	C	yidP	yidP	predicted DNA-binding transcriptional regulator	b3684	JW3661	ECK3676
3776812	3777918	CDS	D	glvC	glvC	arbutin specific enzyme IIC component of PTS	b3683	JW3660	ECK3675
3777943	3778428	CDS	D	glvB	glvB	arbutin specific enzyme IIB component of PTS	b3682	JW3659	ECK3674
3778428	3779066	CDS	D	glvG	glvG	glvG	b3681	JW3658	ECK3673
3779066	3779242	CDS	D	ysdC	ysdC	ysdC	b4556	JW5937	ECK3672
3779239	3780162	CDS	C	yidL	yidL	predicted DNA-binding transcriptional regulator	b3680	JW3656	ECK3671
3780299	3782014	CDS	D	yidK	yidK	predicted transporter	b3679	JW3655	ECK3670
3782011	3783504	CDS	D	yidJ	yidJ	predicted sulfatase/phosphatase	b3678	JW3654	ECK3669
3783551	3784000	CDS	C	yidI	yidI	predicted inner membrane protein	b3677	JW3653	ECK3668
3784108	3784455	CDS	D	yidH	yidH	conserved inner membrane protein	b3676	JW3652	ECK3667
3784445	3784807	CDS	D	yidG	yidG	predicted inner membrane protein	b3675	JW3651	ECK3666
3784804	3785301	CDS	D	yidF	yidF	predicted DNA-binding transcriptional regulator	b3674	JW3650	ECK3665
3785309	3786493	CDS	C	emrD	emrD	multidrug efflux system protein	b3673	JW5634	ECK3664
3787427	3787525	CDS	D	ivbL	ivbL	ilvB operon leader peptide	b3672	JW3647	ECK3663
3787631	3789319	CDS	D	ilvB	ilvB	acetolactate synthase I%2C large subunit	b3671	JW3646	ECK3662
3789323	3789613	CDS	D	ilvN	ilvN	acetolactate synthase I%2C small subunit	b3670	JW3645	ECK3661
3789689	3790279	CDS	D	uhpA	uhpA	DNA-binding response regulator in two-component regulatory system wtih UhpB	b3669	JW3644	ECK3660
3790279	3791781	CDS	D	uhpB	uhpB	sensory histidine kinase in two-component regulatory sytem with UhpA	b3668	JW3643	ECK3659
3791791	3793110	CDS	D	uhpC	uhpC	membrane protein regulates uhpT expression	b3667	JW3642	ECK3658
3793248	3794639	CDS	D	uhpT	uhpT	hexose phosphate transporter	b3666	JW3641	ECK3657
3794685	3796451	CDS	C	ade	ade	cryptic adenine deaminase	b3665	JW3640	ECK3656
3796626	3797960	CDS	D	yicO	yicO	predicted xanthine/uracil permase	b3664	JW5636	ECK3655
3798013	3798465	CDS	D	yicN	yicN	conserved hypothetical protein	b3663	JW5637	ECK3654
3798511	3799866	CDS	D	yicM	yicM	predicted transporter	b3662	JW5938	ECK3653
3799907	3800200	CDS	C	yicS	yicS	hypothetical protein	b4555	JW5965	ECK3652
3800422	3801240	CDS	D	nlpA	nlpA	cytoplasmic membrane lipoprotein-28	b3661	JW3635	ECK3651
3801244	3802167	CDS	C	yicL	yicL	predicted inner membrane protein	b3660	JW3634	ECK3650
3802278	3803462	CDS	C	setC	setC	predicted sugar efflux system	b3659	JW3633	ECK3649
3804099	3804193	tRNA	C	selC	selC	selC	b3658	JWR0081	ECK3648
3804486	3805868	CDS	D	yicJ	yicJ	predicted transporter	b3657	JW5939	ECK3647
3805878	3808196	CDS	D	yicI	yicI	predicted alpha-glucosidase	b3656	JW3631	ECK3646
3808249	3809958	CDS	C	yicH	yicH	conserved hypothetical protein	b3655	JW3630	ECK3645
3810079	3811470	CDS	C	yicE	yicE	predicted transporter	b3654	JW3629	ECK3644
3811750	3812955	CDS	D	gltS	gltS	glutamate transporter	b3653	JW3628	ECK3643
3813124	3815205	CDS	C	recG	recG	ATP-dependent DNA helicase	b3652	JW3627	ECK3642
3815211	3815900	CDS	C	trmH	trmH	tRNA (Guanosine-2'-O-)-methyltransferase	b3651	JW3626	ECK3641
3815907	3818015	CDS	C	spoT	spoT	bifunctional (p)ppGpp synthetase II and guanosine-3'%2C5'-bis pyrophosphate 3'-pyrophosphohydrolase	b3650	JW3625	ECK3640
3818034	3818309	CDS	C	rpoZ	rpoZ	RNA polymerase%2C omega subunit	b3649	JW3624	ECK3639
3818364	3818987	CDS	C	gmk	gmk	guanylate kinase	b3648	JW3623	ECK3638
3819245	3820927	CDS	D	ligB	ligB	DNA ligase%2C NAD(+)-dependent	b3647	JW3622	ECK3637
3820924	3821541	CDS	C	yicG	yicG	conserved inner membrane protein	b3646	JW3621	ECK3636
3821831	3822655	CDS	C	dinD	dinD	DNA-damage-inducible protein	b3645	JW3620	ECK3635
3822876	3823739	CDS	C	yicC	yicC	conserved hypothetical protein	b3644	JW3619	ECK3634
3823866	3824552	CDS	D	rph	rph	rph	b3643	JW3618	ECK3633
3824647	3825288	CDS	D	pyrE	pyrE	orotate phosphoribosyltransferase	b3642	JW3617	ECK3632
3825325	3825921	CDS	C	ttk	ttk	division inhibitor	b3641	JW5641	ECK3631
3826028	3826483	CDS	C	dut	dut	deoxyuridinetriphosphatase	b3640	JW3615	ECK3630
3826464	3827684	CDS	C	dfp	dfp	fused 4'-phosphopantothenoylcysteine decarboxylase and phosphopantothenoylcysteine synthetase%2C FMN-binding	b3639	JW5642	ECK3629
3827856	3828524	CDS	D	yicR	yicR	protein associated with replication fork%2C possible DNA repair protein	b3638	JW5643	ECK3628
3828741	3828977	CDS	D	rpmB	rpmB	50S ribosomal subunit protein L28	b3637	JW3612	ECK3627
3828998	3829165	CDS	D	rpmG	rpmG	50S ribosomal subunit protein L33	b3636	JW3611	ECK3626
3829263	3830072	CDS	D	mutM	mutM	formamidopyrimidine/5-formyluracil/ 5-hydroxymethyluracil DNA glycosylase	b3635	JW3610	ECK3625
3830111	3830590	CDS	C	coaD	coaD	pantetheine-phosphate adenylyltransferase	b3634	JW3609	ECK3624
3830598	3831875	CDS	C	kdtA	kdtA	3-deoxy-D-manno-octulosonic-acid transferase	b3633	JW3608	ECK3623
3832317	3833351	CDS	D	rfaQ	rfaQ	lipopolysaccharide core biosynthesis protein	b3632	JW3607	ECK3622
3833348	3834472	CDS	D	rfaG	rfaG	glucosyltransferase I	b3631	JW3606	ECK3621
3834465	3835262	CDS	D	rfaP	rfaP	kinase that phosphorylates core heptose of lipopolysaccharide	b3630	JW3605	ECK3620
3835299	3836234	CDS	D	rfaS	rfaS	lipopolysaccharide core biosynthesis protein	b3629	JW3604	ECK3619
3836248	3837357	CDS	D	rfaB	rfaB	UDP-D-galactose:(glucosyl)lipopolysaccharide-1%2C 6-D-galactosyltransferase	b3628	JW3603	ECK3618
3837357	3838376	CDS	D	rfaI	rfaI	UDP-D-galactose:(glucosyl)lipopolysaccharide-alpha-1%2C3-D-galactosyltransferase	b3627	JW3602	ECK3617
3838416	3839432	CDS	D	rfaJ	rfaJ	UDP-D-glucose:(galactosyl)lipopolysaccharide glucosyltransferase	b3626	JW3601	ECK3616
3839450	3840148	CDS	D	rfaY	rfaY	lipopolysaccharide core biosynthesis protein	b3625	JW3600	ECK3615
3840219	3841070	CDS	D	rfaZ	rfaZ	lipopolysaccharide core biosynthesis protein	b3624	JW3599	ECK3614
3841103	3842176	CDS	D	rfaK	rfaK	lipopolysaccharide core biosynthesis	b3623	JW3598	ECK3613
3842208	3843467	CDS	C	rfaL	rfaL	O-antigen ligase	b3622	JW3597	ECK3612
3843477	3844436	CDS	C	rfaC	rfaC	ADP-heptose:LPS heptosyl transferase I	b3621	JW3596	ECK3611
3844440	3845486	CDS	C	rfaF	rfaF	ADP-heptose:LPS heptosyltransferase II	b3620	JW3595	ECK3610
3845496	3846428	CDS	C	rfaD	rfaD	ADP-L-glycero-D-mannoheptose-6-epimerase%2C NAD(P)-binding	b3619	JW3594	ECK3609
3846732	3847589	CDS	D	htrL	htrL	hypothetical protein	b3618	JW5644	ECK3608
3847864	3849060	CDS	D	kbl	kbl	glycine C-acetyltransferase	b3617	JW3592	ECK3607
3849070	3850095	CDS	D	tdh	tdh	threonine 3-dehydrogenase%2C NAD(P)-binding	b3616	JW3591	ECK3606
3850334	3851368	CDS	D	yibD	yibD	predicted glycosyl transferase	b3615	JW3590	ECK3605
3851355	3852314	CDS	C	yibQ	yibQ	predicted polysaccharide deacetylase	b3614	JW5645	ECK3604
3852318	3853577	CDS	C	envC	envC	protease with a role in cell division	b3613	JW5646	ECK3603
3853611	3855155	CDS	C	gpmI	gpmI	phosphoglycero mutase III%2C cofactor-independent	b3612	JW3587	ECK3602
3855400	3855831	CDS	D	yibN	yibN	predicted rhodanese-related sulfurtransferase	b3611	JW3586	ECK3601
3855973	3856224	CDS	D	grxC	grxC	glutaredoxin 3	b3610	JW3585	ECK3600
3856287	3856754	CDS	D	secB	secB	protein export chaperone	b3609	JW3584	ECK3599
3856754	3857773	CDS	D	gpsA	gpsA	glycerol-3-phosphate dehydrogenase (NAD+)	b3608	JW3583	ECK3598
3857853	3858674	CDS	D	cysE	cysE	serine acetyltransferase	b3607	JW3582	ECK3597
3858727	3859200	CDS	C	yibK	yibK	predicted rRNA methylase	b3606	JW3581	ECK3596
3859398	3860588	CDS	C	lldD	lldD	L-lactate dehydrogenase%2C FMN-linked	b3605	JW3580	ECK3595
3860585	3861361	CDS	C	lldR	lldR	DNA-binding transcriptional repressor	b3604	JW3579	ECK3594
3861361	3863016	CDS	C	lldP	lldP	L-lactate permease	b3603	JW3578	ECK3593
3863388	3863750	CDS	C	yibL	yibL	conserved hypothetical protein	b3602	JW3577	ECK3592
3864035	3864244	CDS	D	yibT	yibT	hypothetical protein	b4554	JW3576	ECK3591
3864256	3864843	CDS	C	mtlR	mtlR	DNA-binding transcriptional repressor	b3601	JW3575	ECK3590
3864843	3865991	CDS	C	mtlD	mtlD	mannitol-1-phosphate dehydrogenase%2C NAD(P)-binding	b3600	JW3574	ECK3589
3866221	3868134	CDS	C	mtlA	mtlA	fused mannitol-specific PTS enzyme IIABC components	b3599	JW3573	ECK3588
