"","ProbeName","Count","Count.gbkey","Gbkeys","IDs","ECKnbs","JWnbs","Bnbs","IStag"
"3657","phoU",1,1,"CDS","cds-BAE77564.1","ECK3717","JW3702","b3724",FALSE
"3658","pstB",1,1,"CDS","cds-BAE77563.1","ECK3718","JW3703","b3725",FALSE
"3659","pstA",1,1,"CDS","cds-BAE77562.1","ECK3719","JW3704","b3726",FALSE
"3660","pstC",1,1,"CDS","cds-BAE77561.1","ECK3720","JW3705","b3727",FALSE
"3661","pstS",1,1,"CDS","cds-BAE77560.1","ECK3721","JW3706","b3728",FALSE
"3662","glmS",1,1,"CDS","cds-BAE77559.1","ECK3722","JW3707","b3729",FALSE
"3663","glmU",1,1,"CDS","cds-BAE77558.1","ECK3723","JW3708","b3730",FALSE
"3664","atpC",1,1,"CDS","cds-BAE77557.1","ECK3724","JW3709","b3731",FALSE
"3665","atpD",1,1,"CDS","cds-BAE77556.1","ECK3725","JW3710","b3732",FALSE
"3666","atpG",1,1,"CDS","cds-BAE77555.1","ECK3726","JW3711","b3733",FALSE
"3667","atpA",1,1,"CDS","cds-BAE77554.1","ECK3727","JW3712","b3734",FALSE
"3668","atpH",1,1,"CDS","cds-BAE77553.1","ECK3728","JW3713","b3735",FALSE
"3669","atpF",1,1,"CDS","cds-BAE77552.1","ECK3729","JW3714","b3736",FALSE
"3670","atpE",1,1,"CDS","cds-BAE77551.1","ECK3730","JW3715","b3737",FALSE
"3671","atpB",1,1,"CDS","cds-BAE77550.1","ECK3731","JW3716","b3738",FALSE
"3672","atpI",1,1,"CDS","cds-BAE77549.1","ECK3732","JW5611","b3739",FALSE
"3673","gidB",1,1,"CDS","cds-BAE77548.1","ECK3733","JW3718","b3740",FALSE
"3674","gidA",1,1,"CDS","cds-BAE77547.1","ECK3734","JW3719","b3741",FALSE
"3675","mioC",1,1,"CDS","cds-BAE77546.1","ECK3736","JW3720","b3742",FALSE
"3676","asnC",1,1,"CDS","cds-BAE77545.1","ECK3737","JW3721","b3743",FALSE
"3677","asnA",1,1,"CDS","cds-BAE77544.1","ECK3738","JW3722","b3744",FALSE
"3678","yieM",1,1,"CDS","cds-BAE77543.1","ECK3739","JW5610","b3745",FALSE
"3679","yieN",1,1,"CDS","cds-BAE77542.1","ECK3740","JW3725","b3746",FALSE
"3680","trkD",1,1,"CDS","cds-BAE77541.1","ECK3741","JW5609","b3747",FALSE
"3681","rbsD",1,1,"CDS","cds-BAE77540.1","ECK3742","JW5857","b3748",FALSE
"3682","rbsA",1,1,"CDS","cds-BAE77539.1","ECK3743","JW3728","b3749",FALSE
"3683","rbsC",1,1,"CDS","cds-BAE77538.1","ECK3744","JW3729","b3750",FALSE
"3684","rbsB",1,1,"CDS","cds-BAE77537.1","ECK3745","JW3730","b3751",FALSE
"3685","rbsK",1,1,"CDS","cds-BAE77536.1","ECK3746","JW3731","b3752",FALSE
"3686","rbsR",1,1,"CDS","cds-BAE77535.1","ECK3747","JW3732","b3753",FALSE
"3687","hsrA",1,1,"CDS","cds-BAE77534.1","ECK3748","JW3733","b3754",FALSE
"3688","yieP",1,1,"CDS","cds-BAE77533.1","ECK3749","JW5608","b3755",FALSE
"3689","rrsC",1,2,"rRNA,rRNA","rna-rrsC,exon-rrsC-1","ECK3750","JWR0082","b3756",FALSE
"3690","gltU",1,2,"tRNA,tRNA","rna-gltU,exon-gltU-1","ECK3751","JWR0083","b3757",FALSE
"3691","rrlC",1,2,"rRNA,rRNA","rna-rrlC,exon-rrlC-1","ECK3752","JWR0084","b3758",FALSE
"3692","rrfC",1,2,"rRNA,rRNA","rna-rrfC,exon-rrfC-1","ECK3753","JWR0085","b3759",FALSE
"3693","aspT",1,2,"tRNA,tRNA","rna-aspT,exon-aspT-1","ECK3754","JWR0086","b3760",FALSE
"3694","trpT",1,2,"tRNA,tRNA","rna-trpT,exon-trpT-1","ECK3755","JWR0087","b3761",FALSE
"3695","hdfR",1,1,"CDS","cds-BAE77532.1","ECK3756","JW5607","b4480",FALSE
"3696","yifE",1,1,"CDS","cds-BAE77531.1","ECK3757","JW3737","b3764",FALSE
"3697","yifB",1,1,"CDS","cds-BAE77530.1","ECK3758","JW3738","b3765",FALSE
"3698","ilvL",1,1,"CDS","cds-BAE77529.1","ECK3759","JW3739","b3766",FALSE
"3699","ilvM",1,1,"CDS","cds-BAE77528.1","ECK3761","JW3742","b3769",FALSE
"3700","ilvE",1,1,"CDS","cds-BAE77527.1","ECK3762","JW5606","b3770",FALSE
"3701","ilvD",1,1,"CDS","cds-BAE77526.1","ECK3763","JW5605","b3771",FALSE
"3702","ilvA",1,1,"CDS","cds-BAE77525.1","ECK3764","JW3745","b3772",FALSE
"3703","ilvY",1,1,"CDS","cds-BAE77524.1","ECK3765","JW3746","b3773",FALSE
"3704","ilvC",1,1,"CDS","cds-BAE77523.1","ECK3766","JW3747","b3774",FALSE
"3705","ppiC",1,1,"CDS","cds-BAE77522.1","ECK3767","JW3748","b3775",FALSE
"3706","yifO",1,1,"CDS","cds-BAE77521.1","ECK3768","JW3749","b3776",FALSE
"3707","yifN",1,1,"CDS","cds-yifN","ECK3769","JW3750","b3777",FALSE
"3708","rep",1,1,"CDS","cds-BAE77520.1","ECK3770","JW5604","b3778",FALSE
"3709","gpp",1,1,"CDS","cds-BAE77519.1","ECK3771","JW5603","b3779",FALSE
"3710","rhlB",1,1,"CDS","cds-BAE77518.1","ECK3772","JW3753","b3780",FALSE
"3711","trxA",1,1,"CDS","cds-BAE77517.1","ECK3773","JW5856","b3781",FALSE
"3712","rhoL",1,1,"CDS","cds-BAE77516.1","ECK3774","JW3755","b3782",FALSE
"3713","rho",1,1,"CDS","cds-BAE77515.1","ECK3775","JW3756","b3783",FALSE
"3714","rfe",1,1,"CDS","cds-BAE77514.1","ECK3776","JW3758","b3784",FALSE
"3715","wzzE",1,1,"CDS","cds-BAE77513.1","ECK3777","JW5601","b3785",FALSE
"3716","rffE",1,1,"CDS","cds-BAE77512.1","ECK3778","JW5600","b3786",FALSE
"3717","rffD",1,1,"CDS","cds-BAE77511.1","ECK3779","JW5599","b3787",FALSE
"3718","rffG",1,1,"CDS","cds-BAE77510.1","ECK3780","JW5598","b3788",FALSE
"3719","rffH",1,1,"CDS","cds-BAE77509.1","ECK3781","JW3763","b3789",FALSE
"3720","rffC",1,1,"CDS","cds-BAE77508.1","ECK3782","JW5597","b3790",FALSE
"3721","rffA",1,1,"CDS","cds-BAE77507.1","ECK3783","JW3765","b3791",FALSE
"3722","wzxE",1,1,"CDS","cds-BAE77506.1","ECK3784","JW3766","b3792",FALSE
"3723","rffT",1,1,"CDS","cds-BAE77505.1","ECK3785","JW5596","b4481",FALSE
"3724","wzyE",1,1,"CDS","cds-BAE77504.1","ECK3786","JW3769","b3793",FALSE
"3725","rffM",1,1,"CDS","cds-BAE77503.1","ECK3787","JW3770","b3794",FALSE
"3726","yifK",1,1,"CDS","cds-BAE77502.1","ECK3788","JW5595","b3795",FALSE
"3727","argX",1,2,"tRNA,tRNA","rna-argX,exon-argX-1","ECK3789","JWR0088","b3796",FALSE
"3728","hisR",1,2,"tRNA,tRNA","rna-hisR,exon-hisR-1","ECK3790","JWR0089","b3797",FALSE
"3729","leuT",1,2,"tRNA,tRNA","rna-leuT,exon-leuT-1","ECK3791","JWR0090","b3798",FALSE
"3730","proM",1,2,"tRNA,tRNA","rna-proM,exon-proM-1","ECK3792","JWR0091","b3799",FALSE
"3731","aslB",1,1,"CDS","cds-BAE77501.1","ECK3793","JW5594","b3800",FALSE
"3732","aslA",1,1,"CDS","cds-BAE77500.1","ECK3794","JW3773","b3801",FALSE
"3733","ryiA",1,2,"misc_RNA,misc_RNA","rna-ryiA,exon-ryiA-1","ECK3795","JWR0257","b4456",FALSE
"3734","hemY",1,1,"CDS","cds-BAE77499.1","ECK3796","JW3774","b3802",FALSE
"3735","hemX",1,1,"CDS","cds-BAE77498.1","ECK3797","JW3775","b3803",FALSE
"3736","hemD",1,1,"CDS","cds-BAE77497.1","ECK3798","JW3776","b3804",FALSE
"3737","hemC",1,1,"CDS","cds-BAE77496.1","ECK3799","JW5932","b3805",FALSE
"3738","cyaA",1,1,"CDS","cds-BAE77495.1","ECK3800","JW3778","b3806",FALSE
"3739","cyaY",1,1,"CDS","cds-BAE77494.1","ECK3801","JW3779","b3807",FALSE
"3740","yzcX",1,1,"CDS","cds-BAE77493.1","ECK3802","JW3780","b3808",FALSE
"3741","yifL",1,1,"CDS","cds-BAE77492.1","ECK3803","JW3781","b4558",FALSE
"3742","dapF",1,1,"CDS","cds-BAE77491.1","ECK3804","JW5592","b3809",FALSE
"3743","yigA",1,1,"CDS","cds-BAE77490.1","ECK3805","JW3783","b3810",FALSE
"3744","xerC",1,1,"CDS","cds-BAE77489.1","ECK3806","JW3784","b3811",FALSE
"3745","yigB",1,1,"CDS","cds-BAE77488.1","ECK3807","JW3785","b3812",FALSE
"3746","uvrD",1,1,"CDS","cds-BAE77487.1","ECK3808","JW3786","b3813",FALSE
"3747","yigE",1,1,"CDS","cds-BAE77486.1","ECK3809","JW5591","b4482",FALSE
"3748","corA",1,1,"CDS","cds-BAE77485.1","ECK3810","JW3789","b3816",FALSE
"3749","yigF",1,1,"CDS","cds-BAE77484.1","ECK3811","JW3790","b3817",FALSE
"3750","yigG",1,1,"CDS","cds-BAE77483.1","ECK3812","JW5590","b3818",FALSE
"3751","rarD",1,1,"CDS","cds-BAE77482.1","ECK3813","JW5589","b3819",FALSE
"3752","yigI",1,1,"CDS","cds-BAE77481.1","ECK3814","JW5588","b3820",FALSE
"3753","pldA",1,1,"CDS","cds-BAE77480.1","ECK3815","JW3794","b3821",FALSE
"3754","recQ",1,1,"CDS","cds-BAE77479.1","ECK3816","JW5855","b3822",FALSE
"3755","rhtC",1,1,"CDS","cds-BAE77478.1","ECK3817","JW5586","b3823",FALSE
"3756","rhtB",1,1,"CDS","cds-BAE77477.1","ECK3818","JW5585","b3824",FALSE
"3757","pldB",1,1,"CDS","cds-BAE77476.1","ECK3819","JW5584","b3825",FALSE
"3758","yigL",1,1,"CDS","cds-BAE77475.1","ECK3820","JW5854","b3826",FALSE
"3759","yigM",1,1,"CDS","cds-BAE77474.1","ECK3821","JW3803","b3827",FALSE
"3760","metR",1,1,"CDS","cds-BAE77473.1","ECK3822","JW3804","b3828",FALSE
"3761","metE",1,1,"CDS","cds-BAE77472.1","ECK3823","JW3805","b3829",FALSE
"3762","ysgA",1,1,"CDS","cds-BAE77471.1","ECK3824","JW5853","b3830",FALSE
"3763","udp",1,1,"CDS","cds-BAE77470.1","ECK3825","JW3808","b3831",FALSE
"3764","rmuC",1,1,"CDS","cds-BAE77469.1","ECK3826","JW3809","b3832",FALSE
"3765","ubiE",1,1,"CDS","cds-BAE77468.1","ECK3827","JW5581","b3833",FALSE
"3766","yigP",1,1,"CDS","cds-BAE77467.1","ECK3828","JW3811","b3834",FALSE
"3767","ubiB",1,1,"CDS","cds-BAE77466.1","ECK3829","JW3812","b3835",FALSE
"3768","tatA",1,1,"CDS","cds-BAE77465.1","ECK3830","JW3813","b3836",FALSE
"3769","tatB",1,1,"CDS","cds-BAE77464.1","ECK3831","JW5580","b3838",FALSE
"3770","tatC",1,1,"CDS","cds-BAE77463.1","ECK3832","JW3815","b3839",FALSE
"3771","tatD",1,1,"CDS","cds-BAE77462.1","ECK3833","JW5931","b4483",FALSE
"3772","rfaH",1,1,"CDS","cds-BAE77461.1","ECK3834","JW3818","b3842",FALSE
"3773","ubiD",1,1,"CDS","cds-BAE77460.1","ECK3835","JW3819","b3843",FALSE
"3774","fre",1,1,"CDS","cds-BAE77459.1","ECK3836","JW3820","b3844",FALSE
"3775","fadA",1,1,"CDS","cds-BAE77458.1","ECK3837","JW5578","b3845",FALSE
"3776","fadB",1,1,"CDS","cds-BAE77457.1","ECK3838","JW3822","b3846",FALSE
"3777","pepQ",1,1,"CDS","cds-BAE77456.1","ECK3839","JW3823","b3847",FALSE
"3778","yigZ",1,1,"CDS","cds-BAE77455.1","ECK3840","JW5577","b3848",FALSE
"3779","trkH",1,1,"CDS","cds-BAE77454.1","ECK3841","JW5576","b3849",FALSE
"3780","hemG",1,1,"CDS","cds-BAE77453.1","ECK3842","JW3827","b3850",FALSE
"3781","rrsA",1,2,"rRNA,rRNA","rna-rrsA,exon-rrsA-1","ECK3843","JWR0092","b3851",FALSE
"3782","ileT",1,2,"tRNA,tRNA","rna-ileT,exon-ileT-1","ECK3844","JWR0093","b3852",FALSE
"3783","alaT",1,2,"tRNA,tRNA","rna-alaT,exon-alaT-1","ECK3845","JWR0094","b3853",FALSE
"3784","rrlA",1,2,"rRNA,rRNA","rna-rrlA,exon-rrlA-1","ECK3846","JWR0095","b3854",FALSE
"3785","rrfA",1,2,"rRNA,rRNA","rna-rrfA,exon-rrfA-1","ECK3847","JWR0096","b3855",FALSE
"3786","mobB",1,1,"CDS","cds-BAE77452.1","ECK3848","JW5575","b3856",FALSE
"3787","mobA",1,1,"CDS","cds-BAE77451.1","ECK3849","JW3829","b3857",FALSE
"3788","yihD",1,1,"CDS","cds-BAE77450.1","ECK3850","JW3830","b3858",FALSE
"3789","yihE",1,1,"CDS","cds-BAE77449.1","ECK3851","JW3831","b3859",FALSE
"3790","dsbA",1,1,"CDS","cds-BAE77448.1","ECK3852","JW3832","b3860",FALSE
"3791","yihF",1,1,"CDS","cds-BAE77447.1","ECK3853","JW5574","b3861",FALSE
"3792","yihG",1,1,"CDS","cds-BAE77446.1","ECK3854","JW3834","b3862",FALSE
"3793","polA",1,1,"CDS","cds-BAE77445.1","ECK3855","JW3835","b3863",FALSE
"3794","spf",1,2,"misc_RNA,misc_RNA","rna-spf,exon-spf-1","ECK3856","JWR0097","b3864",FALSE
"3795","yihA",1,1,"CDS","cds-BAE77444.1","ECK3857","JW5930","b3865",FALSE
"3796","csrC",1,2,"misc_RNA,misc_RNA","rna-csrC,exon-csrC-1","ECK3858","JWR0214","b4457",FALSE
"3797","yihI",1,1,"CDS","cds-BAE77443.1","ECK3859","JW3837","b3866",FALSE
"3798","hemN",1,1,"CDS","cds-BAE77442.1","ECK3860","JW3838","b3867",FALSE
"3799","glnG",1,1,"CDS","cds-BAE77441.1","ECK3861","JW3839","b3868",FALSE
"3800","glnL",1,1,"CDS","cds-BAE77440.1","ECK3862","JW3840","b3869",FALSE
"3801","glnA",1,1,"CDS","cds-BAE77439.1","ECK3863","JW3841","b3870",FALSE
"3802","bipA",1,1,"CDS","cds-BAE77438.1","ECK3864","JW5571","b3871",FALSE
"3803","yihL",1,1,"CDS","cds-BAE77437.1","ECK3865","JW3843","b3872",FALSE
"3804","yihM",1,1,"CDS","cds-BAE77436.1","ECK3866","JW3844","b3873",FALSE
"3805","yihN",1,1,"CDS","cds-BAE77435.1","ECK3867","JW3845","b3874",FALSE
"3806","ompL",1,1,"CDS","cds-BAE77434.1","ECK3868","JW3846","b3875",FALSE
"3807","yihO",1,1,"CDS","cds-BAE77433.1","ECK3869","JW5852","b3876",FALSE
"3808","yihP",1,1,"CDS","cds-BAE77432.1","ECK3870","JW3848","b3877",FALSE
"3809","yihQ",1,1,"CDS","cds-BAE77431.1","ECK3871","JW3849","b3878",FALSE
"3810","yihR",1,1,"CDS","cds-BAE77430.1","ECK3872","JW3850","b3879",FALSE
"3811","yihS",1,1,"CDS","cds-BAE77429.1","ECK3873","JW5569","b3880",FALSE
"3812","yihT",1,1,"CDS","cds-BAE77428.1","ECK3874","JW3852","b3881",FALSE
"3813","yihU",1,1,"CDS","cds-BAE77427.1","ECK3875","JW3853","b3882",FALSE
"3814","yihV",1,1,"CDS","cds-BAE77426.1","ECK3876","JW5568","b3883",FALSE
"3815","yihW",1,1,"CDS","cds-BAE77425.1","ECK3877","JW5567","b3884",FALSE
"3816","yihX",1,1,"CDS","cds-BAE77424.1","ECK3878","JW5566","b3885",FALSE
"3817","rbn",1,1,"CDS","cds-BAE77423.1","ECK3879","JW3857","b3886",FALSE
"3818","dtd",1,1,"CDS","cds-BAE77422.1","ECK3880","JW3858","b3887",FALSE
"3819","yiiD",1,1,"CDS","cds-BAE77421.1","ECK3881","JW3859","b3888",FALSE
"3820","yiiE",1,1,"CDS","cds-BAE77420.1","ECK3882","JW5929","b3889",FALSE
"3821","yiiF",1,1,"CDS","cds-BAE77419.1","ECK3883","JW5563","b3890",FALSE
"3822","fdhE",1,1,"CDS","cds-BAE77418.1","ECK3884","JW3862","b3891",FALSE
"3823","fdoI",1,1,"CDS","cds-BAE77417.1","ECK3885","JW3863","b3892",FALSE
"3824","fdoH",1,1,"CDS","cds-BAE77416.1","ECK3886","JW3864","b3893",FALSE
"3825","fdoG",1,1,"CDS","cds-BAE77415.1","ECK3887","JW3865","b3894",FALSE
"3826","fdhD",1,1,"CDS","cds-BAE77414.1","ECK3888","JW3866","b3895",FALSE
"3827","yiiG",1,1,"CDS","cds-BAE77413.1","ECK3889","JW3867","b3896",FALSE
"3828","frvR",1,1,"CDS","cds-BAE77412.1","ECK3890","JW3868","b3897",FALSE
"3829","frvX",1,1,"CDS","cds-BAE77411.1","ECK3891","JW3869","b3898",FALSE
"3830","frvB",1,1,"CDS","cds-BAE77410.1","ECK3892","JW5562","b3899",FALSE
"3831","frvA",1,1,"CDS","cds-BAE77409.1","ECK3893","JW3871","b3900",FALSE
"3832","yiiL",1,1,"CDS","cds-BAE77408.1","ECK3894","JW3872","b3901",FALSE
"3833","rhaD",1,1,"CDS","cds-BAE77407.1","ECK3895","JW3873","b3902",FALSE
"3834","rhaA",1,1,"CDS","cds-BAE77406.1","ECK3896","JW5561","b3903",FALSE
"3835","rhaB",1,1,"CDS","cds-BAE77405.1","ECK3897","JW3875","b3904",FALSE
"3836","rhaS",1,1,"CDS","cds-BAE77404.1","ECK3898","JW3876","b3905",FALSE
"3837","rhaR",1,1,"CDS","cds-BAE77403.1","ECK3899","JW3877","b3906",FALSE
"3838","rhaT",1,1,"CDS","cds-BAE77402.1","ECK3900","JW3878","b3907",FALSE
"3839","sodA",1,1,"CDS","cds-BAE77401.1","ECK3901","JW3879","b3908",FALSE
"3840","kdgT",1,1,"CDS","cds-BAE77400.1","ECK3902","JW5560","b3909",FALSE
"3841","yiiM",1,1,"CDS","cds-BAE77399.1","ECK3903","JW5559","b3910",FALSE
"3842","cpxA",1,1,"CDS","cds-BAE77398.1","ECK3904","JW3882","b3911",FALSE
"3843","cpxR",1,1,"CDS","cds-BAE77397.1","ECK3905","JW3883","b3912",FALSE
"3844","cpxP",1,1,"CDS","cds-BAE77396.1","ECK3906","JW5558","b4484",FALSE
"3845","fieF",1,1,"CDS","cds-BAE77395.1","ECK3907","JW3886","b3915",FALSE
"3846","pfkA",1,1,"CDS","cds-BAE77394.1","ECK3908","JW3887","b3916",FALSE
"3847","sbp",1,1,"CDS","cds-BAE77393.1","ECK3909","JW3888","b3917",FALSE
"3848","cdh",1,1,"CDS","cds-BAE77392.1","ECK3910","JW3889","b3918",FALSE
"3849","tpiA",1,1,"CDS","cds-BAE77391.1","ECK3911","JW3890","b3919",FALSE
"3850","yiiQ",1,1,"CDS","cds-BAE77390.1","ECK3912","JW3891","b3920",FALSE
"3851","yiiR",1,1,"CDS","cds-BAE77389.1","ECK3913","JW3892","b3921",FALSE
"3852","yiiS",1,1,"CDS","cds-BAE77388.1","ECK3914","JW3893","b3922",FALSE
"3853","yiiT",1,1,"CDS","cds-BAE77387.1","ECK3915","JW3894","b3923",FALSE
"3854","fpr",1,1,"CDS","cds-BAE77386.1","ECK3916","JW3895","b3924",FALSE
"3855","glpX",1,1,"CDS","cds-BAE77385.1","ECK3917","JW3896","b3925",FALSE
"3856","glpK",1,1,"CDS","cds-BAE77384.1","ECK3918","JW3897","b3926",FALSE
"3857","glpF",1,1,"CDS","cds-BAE77383.1","ECK3919","JW3898","b3927",FALSE
"3858","yiiU",1,1,"CDS","cds-BAE77382.1","ECK3920","JW3899","b3928",FALSE
"3859","rraA",1,1,"CDS","cds-BAE77381.1","ECK3921","JW3900","b3929",FALSE
"3860","menA",1,1,"CDS","cds-BAE77380.1","ECK3922","JW3901","b3930",FALSE
"3861","hslU",1,1,"CDS","cds-BAE77379.1","ECK3923","JW3902","b3931",FALSE
"3862","hslV",1,1,"CDS","cds-BAE77378.1","ECK3924","JW3903","b3932",FALSE
"3863","ftsN",1,1,"CDS","cds-BAE77377.1","ECK3925","JW3904","b3933",FALSE
"3864","cytR",1,1,"CDS","cds-BAE77376.1","ECK3926","JW3905","b3934",FALSE
"3865","priA",1,1,"CDS","cds-BAE77375.1","ECK3927","JW3906","b3935",FALSE
"3866","rpmE",1,1,"CDS","cds-BAE77374.1","ECK3928","JW3907","b3936",FALSE
"3867","yiiX",1,1,"CDS","cds-BAE77373.1","ECK3929","JW3908","b3937",FALSE
"3868","metJ",1,1,"CDS","cds-BAE77372.1","ECK3930","JW3909","b3938",FALSE
"3869","metB",1,1,"CDS","cds-BAE77371.1","ECK3931","JW3910","b3939",FALSE
"3870","metL",1,1,"CDS","cds-BAE77370.1","ECK3932","JW3911","b3940",FALSE
"3871","metF",1,1,"CDS","cds-BAE77369.1","ECK3933","JW3913","b3941",FALSE
"3872","katG",1,1,"CDS","cds-BAE77368.1","ECK3934","JW3914","b3942",FALSE
"3873","yijE",1,1,"CDS","cds-BAE77367.1","ECK3935","JW5557","b3943",FALSE
"3874","yijF",1,1,"CDS","cds-BAE77366.1","ECK3936","JW3916","b3944",FALSE
"3875","gldA",1,1,"CDS","cds-BAE77365.1","ECK3937","JW5556","b3945",FALSE
"3876","fsaB",1,1,"CDS","cds-BAE77364.1","ECK3938","JW3918","b3946",FALSE
"3877","ptsA",1,1,"CDS","cds-BAE77363.1","ECK3939","JW5555","b3947",FALSE
"3878","frwC",1,1,"CDS","cds-BAE77362.1","ECK3940","JW3921","b3949",FALSE
"3879","frwB",1,1,"CDS","cds-BAE77361.1","ECK3941","JW3922","b3950",FALSE
"3880","pflD",1,1,"CDS","cds-BAE77360.1","ECK3942","JW3923","b3951",FALSE
"3881","pflC",1,1,"CDS","cds-BAE77359.1","ECK3943","JW3924","b3952",FALSE
"3882","frwD",1,1,"CDS","cds-BAE77358.1","ECK3944","JW3925","b3953",FALSE
"3883","yijO",1,1,"CDS","cds-BAE77357.1","ECK3945","JW3926","b3954",FALSE
"3884","yijP",1,1,"CDS","cds-BAE77356.1","ECK3946","JW3927","b3955",FALSE
"3885","ppc",1,1,"CDS","cds-BAE77355.1","ECK3947","JW3928","b3956",FALSE
"3886","argE",1,1,"CDS","cds-BAE77354.1","ECK3948","JW3929","b3957",FALSE
"3887","argC",1,1,"CDS","cds-BAE77353.1","ECK3949","JW3930","b3958",FALSE
"3888","argB",1,1,"CDS","cds-BAE77352.1","ECK3950","JW5553","b3959",FALSE
"3889","argH",1,1,"CDS","cds-BAE77351.1","ECK3951","JW3932","b3960",FALSE
"3890","oxyS",1,2,"misc_RNA,misc_RNA","rna-oxyS,exon-oxyS-1","ECK3952","JWR0098","b4458",FALSE
"3891","oxyR",1,1,"CDS","cds-BAE77350.1","ECK3953","JW3933","b3961",FALSE
"3892","sthA",1,1,"CDS","cds-BAE77349.1","ECK3954","JW5551","b3962",FALSE
"3893","fabR",1,1,"CDS","cds-BAE77348.1","ECK3955","JW3935","b3963",FALSE
"3894","yijD",1,1,"CDS","cds-BAE77347.1","ECK3956","JW3936","b3964",FALSE
"3895","trmA",1,1,"CDS","cds-BAE77346.1","ECK3957","JW3937","b3965",FALSE
"3896","btuB",1,1,"CDS","cds-BAE77345.1","ECK3958","JW3938","b3966",FALSE
"3897","murI",1,1,"CDS","cds-BAE77344.1","ECK3959","JW5550","b3967",FALSE
"3898","rrsB",1,2,"rRNA,rRNA","rna-rrsB,exon-rrsB-1","ECK3960","JWR0099","b3968",FALSE
"3899","gltT",1,2,"tRNA,tRNA","rna-gltT,exon-gltT-1","ECK3961","JWR0100","b3969",FALSE
"3900","rrlB",1,2,"rRNA,rRNA","rna-rrlB,exon-rrlB-1","ECK3962","JWR0101","b3970",FALSE
"3901","rrfB",1,2,"rRNA,rRNA","rna-rrfB,exon-rrfB-1","ECK3963","JWR0102","b3971",FALSE
"3902","murB",1,1,"CDS","cds-BAE77343.1","ECK3964","JW3940","b3972",FALSE
"3903","birA",1,1,"CDS","cds-BAE77342.1","ECK3965","JW3941","b3973",FALSE
"3904","coaA",1,1,"CDS","cds-BAE77341.1","ECK3966","JW3942","b3974",FALSE
"3905","thrU",1,2,"tRNA,tRNA","rna-thrU,exon-thrU-1","ECK3967","JWR0103","b3976",FALSE
"3906","tyrU",1,2,"tRNA,tRNA","rna-tyrU,exon-tyrU-1","ECK3968","JWR0213","b3977",FALSE
"3907","glyT",1,2,"tRNA,tRNA","rna-glyT,exon-glyT-1","ECK3969","JWR0105","b3978",FALSE
"3908","thrT",1,2,"tRNA,tRNA","rna-thrT,exon-thrT-1","ECK3970","JWR0106","b3979",FALSE
"3909","tufB",1,1,"CDS","cds-BAE77340.1","ECK3971","JW3943","b3980",FALSE
"3910","secE",1,1,"CDS","cds-BAE77339.1","ECK3972","JW3944","b3981",FALSE
"3911","nusG",1,1,"CDS","cds-BAE77338.1","ECK3973","JW3945","b3982",FALSE
"3912","rplK",1,1,"CDS","cds-BAE77337.1","ECK3974","JW3946","b3983",FALSE
"3913","rplA",1,1,"CDS","cds-BAE77336.1","ECK3975","JW3947","b3984",FALSE
"3914","rplJ",1,1,"CDS","cds-BAE77335.1","ECK3976","JW3948","b3985",FALSE
"3915","rplL",1,1,"CDS","cds-BAE77334.1","ECK3977","JW3949","b3986",FALSE
"3916","rpoB",1,1,"CDS","cds-BAE77333.1","ECK3978","JW3950","b3987",FALSE
"3917","rpoC",1,1,"CDS","cds-BAE77332.1","ECK3979","JW3951","b3988",FALSE
"3918","htrC",1,1,"CDS","cds-BAE77331.1","ECK3980","JW3952","b3989",FALSE
"3919","thiH",1,1,"CDS","cds-BAE77330.1","ECK3981","JW3953","b3990",FALSE
"3920","thiG",1,1,"CDS","cds-BAE77329.1","ECK3982","JW5549","b3991",FALSE
"3921","thiS",1,1,"CDS","cds-BAE77328.1","ECK3983","JW3955","b4407",FALSE
"3922","thiF",1,1,"CDS","cds-BAE77327.1","ECK3984","JW3956","b3992",FALSE
"3923","thiE",1,1,"CDS","cds-BAE77326.1","ECK3985","JW3957","b3993",FALSE
"3924","thiC",1,1,"CDS","cds-BAE77325.1","ECK3986","JW3958","b3994",FALSE
"3925","rsd",1,1,"CDS","cds-BAE77324.1","ECK3987","JW3959","b3995",FALSE
"3926","nudC",1,1,"CDS","cds-BAE77323.1","ECK3988","JW5548","b3996",FALSE
"3927","hemE",1,1,"CDS","cds-BAE77322.1","ECK3989","JW3961","b3997",FALSE
"3928","nfi",1,1,"CDS","cds-BAE77321.1","ECK3990","JW5547","b3998",FALSE
"3929","yjaG",1,1,"CDS","cds-BAE77320.1","ECK3991","JW3963","b3999",FALSE
"3930","hupA",1,1,"CDS","cds-BAE77319.1","ECK3992","JW3964","b4000",FALSE
"3931","yjaH",1,1,"CDS","cds-BAE77318.1","ECK3993","JW3965","b4001",FALSE
"3932","zraP",1,1,"CDS","cds-BAE77317.1","ECK3994","JW5546","b4002",FALSE
"3933","zraS",1,1,"CDS","cds-BAE77316.1","ECK3995","JW3967","b4003",FALSE
"3934","zraR",1,1,"CDS","cds-BAE77315.1","ECK3996","JW3968","b4004",FALSE
"3935","purD",1,1,"CDS","cds-BAE77314.1","ECK3997","JW3969","b4005",FALSE
"3936","purH",1,1,"CDS","cds-BAE77313.1","ECK3998","JW3970","b4006",FALSE
"3937","rrsE",1,2,"rRNA,rRNA","rna-rrsE,exon-rrsE-1","ECK3999","JWR0107","b4007",FALSE
